name|address|desc|active|latest|info_year|revenue|expense|assets|liabilites|cont_rev|other_rev|coordinates
NICUM CHURCH INSURANCE ASSOCIATION|77 W WASHINGTON ST STE 1820 CHICAGO IL 60602-3181|Protestant Religion-Related Spiritual Development|False|2012|2012.0|1938990.0|2126150.0|411485.0|175129.0|0.0|1937445.0|[37.8687886, -122.2592009]
ONE HOPE UNITED-FLORIDA REGION INC|333 S WABASH AVE STE 2750 CHICAGO IL 60604-4264|Family Services Human Services — Multipurpose and Other|True|2015|2015.0|9418445.0|9784097.0|1580569.0|1944062.0|9261364.0|146500.0|[41.87740645, -87.6256257756142]
NONPROFITS MATTER INC|4120 W 5TH AVE CHICAGO IL 60624-3509|Youth Development - Business Youth Development|False|2007||||||||[37.8687886, -122.2592009]
NORTH PARK UNIVERSITY|3225 W FOSTER AVE CHICAGO IL 60625-4823|University or Technological Institute Educational Institutions and Related Activities|True|2016|2015.0|89765087.0|84165393.0|296723514.0|101693516.0|16627029.0|69005839.0|[41.9751461, -87.71038275]
OAKLAND 14TH OFFICE INC|222 SOUTH RIVERSIDE PLAZA 26TH FLR CHICAGO IL 60606-5808|Real Estate Organizations Community Improvement Capacity Building|True|2015|2015.0|4428303.0|2960899.0|55167004.0|1380034.0|0.0|4428303.0|[41.87870145, -87.6389370491127]
ONE HOPE UNITED-NORTHERN REGION 9750|333 S WABASH AVE STE 2750 CHICAGO IL 60604-4264|Family Services Human Services — Multipurpose and Other|True|2015|2015.0|33420618.0|33748251.0|27067993.0|3951918.0|27290839.0|5723287.0|[41.87740645, -87.6256257756142]
ORDER OF THE EASTERN STAR OF ILLINOIS EUREKA GRAND CHAPTER OES PHA|809 E 42ND PL CHICAGO IL 60653-2903||True|2015|2015.0|89273.0|104960.0|57548.0|0.0|89195.0|0.0|[41.8177972, -87.6062931099194]
PARAGON ART COLLECTION INC NFP|701 W BUCKINGHAM PL APT 207 CHICAGO IL 60657-6538|Arts Cultural Organizations - Multipurpose Arts Culture and Humanities|False|2010||||||||[37.8687886, -122.2592009]
NORTH CENTRAL COLLEGE EMPLOYEES MEDICAL PLAN & TRUST|200 S WACKER DR STE 1000 CHICAGO IL 60606-5860||False|2006||||||||[37.8687886, -122.2592009]
ONE NATION UNDER GOD FOUNDATION|414 N ORLEANS PLAZA CHICAGO IL 60654-4421|Voter Education Registration Civil Rights Social Action Advocacy|True|2015|2015.0|208475.0|161499.0|49667.0|0.0|208475.0|0.0|[37.8687886, -122.2592009]
NORTH SUBURBAN HEALTHCARE FOUNDATION|191 N WACKER DRIVE SUITE 2250 CHICAGO IL 60606-1615||True|2015|2015.0|1955.0|1922795.0|244197.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
NEW LIFE FAMILY SERVICES|1665 N MOZART ST CHICAGO IL 60647-5107|Animal Protection and Welfare Animal-Related|False|2005||||||||[37.8687886, -122.2592009]
NEXT STEPS NFP|2442 N KILBOURN AVE CHICAGO IL 60639-1943|Management & Technical Assistance Human Services — Multipurpose and Other|False|2010|2010.0|80120.0|80120.0|22581.0|9603.0|78592.0|1480.0|[37.8687886, -122.2592009]
OLIVIA C EATON CHARITABLE TRUST|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||False|2011|2011.0|257.0|1337.0|4252.0|1.0|0.0|1.0|[37.8687886, -122.2592009]
NY TIMES TR UW 100 CASES FUND F51165000|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014.0|19534.0|21889.0|440963.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
NORTHWESTERN MEMORIAL HEALTHCARE DEKALB COUNTY HOSPICE|541 N FAIRBANKS CT RM 1639 CHICAGO IL 60611-3319|Hospital General Health — General and Rehabilitative|True|2015|2015.0|1458547.0|1351135.0|1048030.0|292543.0|388928.0|1067850.0|[41.89221155, -87.6196987038769]
NORTHWESTERN MEMORIAL EMPLOYEE 401K PRE TAX SAVINGS PLAN 003 NORTHWESTERN MEMORIAL HOSPITAL|541 N FAIRBANKS CT RM 1639 CHICAGO IL 60611-3319|Hospital General Health — General and Rehabilitative|True|2015||||||||[41.89221155, -87.6196987038769]
NORWEGIAN AMERICAN HOSPITAL FOUNDATION|1044 N FRANCISCO AVE CHICAGO IL 60622-2743||True|2015|2015.0|628346.0|849294.0|1852268.0|85422.0|588085.0|0.0|[41.90143755, -87.6996594810582]
PARTNERS IN EVANGELISM INTERNATIONAL|5518 W DIVERSEY AVE CHICAGO IL 60639-1302|Protestant Religion-Related Spiritual Development|True|2015|2015.0|1401906.0|1357125.0|629871.0|157634.0|1401540.0|0.0|[41.9315107, -87.7646422383218]
OFALLON PRESERVATION NFP|325 N WELLS 8TH FLOOR CHICAGO IL 60654-7023|Senior Citizens' Housing/Retirement Communities Housing Shelter|True|2015|2015.0|1005056.0|1135569.0|5322226.0|5717515.0|62372.0|938171.0|[37.8687886, -122.2592009]
PATRIOT COAL SALARIED RETIREE VEBA TRUST|55 W MONROE ST STE 1200 CHICAGO IL 60603-5127|Insurance Providers Services Mutual/Membership Benefit Organizations Other|True|2015|2015.0|4067853.0|1146563.0|6544229.0|21922.0|0.0|4065402.0|[41.88032125, -87.6298231397513]
ONE HOPE UNITED TITLE HOLDING CORPORATION|333 S WABASH AVE STE 2750 CHICAGO IL 60604-4264|Real Estate Organizations Community Improvement Capacity Building|True|2015|2015.0|100620.0|543247.0|10964481.0|10237303.0|0.0|0.0|[41.87740645, -87.6256257756142]
PARTNERSHIP TO EDUCATE AND ADVANCE KIDS|1658 N MILWAUKEE AVE 301 CHICAGO IL 60647-6905|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2015|2015.0|338812.0|375090.0|249513.0|100187.0|321231.0|0.0|[41.9110038163265, -87.6785681836735]
NEALE FAMILY FOUNDATION|PO BOX 803878 CHICAGO IL 60680-3878|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014.0|587529.0|131052.0|2651338.0|3000.0|400000.0|0.0|[37.8687886, -122.2592009]
PARTNERS IN COMMUNITY BUILDING INC|4622 S KING DR CHICAGO IL 60653-4108|Housing Development Construction Management Housing Shelter|True|2016|2015.0|935284.0|941638.0|331816.0|70109.0|935284.0|0.0|[41.7091429, -87.6138229]
NORTHWESTERN MEMORIAL HEALTHCARE KISHHEALTH SYSTEM|541 N FAIRBANKS CT RM 1639 CHICAGO IL 60611-3319|Hospital General Health — General and Rehabilitative|True|2015|2015.0|21268372.0|16520494.0|61241872.0|28775112.0|6041659.0|14292433.0|[41.89221155, -87.6196987038769]
PACIFIC COAST SURGICAL ASSOCIATION|633 N SAINT CLAIR ST FL 24 CHICAGO IL 60611-6554||True|2015|2015.0|348963.0|313546.0|687913.0|6664.0|12000.0|333057.0|[37.8687886, -122.2592009]
OPPORTUNITY TRANSFORMATION INVESTMENTS INC|550 W VAN BUREN ST STE 200 CHICAGO IL 60607-3827|Urban Community Economic Development Community Improvement Capacity Building|True|2015|2015.0|11973809.0|5351735.0|128469573.0|27180279.0|11154709.0|642840.0|[37.8687886, -122.2592009]
NORTH PALOS FPD RETIREMENT HEALTHCARE FUNDING PLAN|3963 W BELMONT AVE STE 6 CHICAGO IL 60618-5129||False|2010||||||||[37.8687886, -122.2592009]
OREGON CORPORATION FOR AFFORDABLE HOUSING|10 S RIVERSIDE PLAZA SUITE STE 170 CHICAGO IL 60606-3728|Housing Development Construction Management Housing Shelter|True|2015|2015.0|1181349.0|831519.0|1995110.0|1354226.0|0.0|1177348.0|[41.8812218, -87.63916285]
NORTHWEST SIDE HOUSING CENTER|5233 W DIVERSEY AVE CHICAGO IL 60639-1501|Financial Counseling Money Management Human Services — Multipurpose and Other|True|2015|2015.0|1280930.0|1291691.0|1231698.0|578105.0|1183354.0|53223.0|[41.9312048, -87.7577851828681]
OLIVIA A HERBERT TRUST FBO GERTRUDE HERBERT 122737|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014.0|30891.0|56942.0|588273.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
PARENTS AGAINST DRUGS|4300 W WILCOX ST CHICAGO IL 60624|Alcohol Drug and Substance Abuse Dependency Prevention and Treatment Mental Health Crisis Intervention|False|2013|2013.0|93380.0|102898.0|15432.0|0.0|93380.0|0.0|[37.8687886, -122.2592009]
NORTH SIDE MOSQUE CHICAGO|PO BOX 597395 CHICAGO IL 60659-7395||True|2015|2015.0|496090.0|345215.0|4668744.0|19261.0|470140.0|25950.0|[37.8687886, -122.2592009]
NORTH LAWNDALE EMPLOYMENT NETWORK|3726 W FLOURNOY ST CHICAGO IL 60624-3612|Fund Raising and/or Fund Distribution Employment Job-Related|True|2015|2015.0|1769190.0|1771822.0|857453.0|236085.0|1774847.0|66117.0|[41.8727936, -87.7192286]
NELSON B DELAVAN FOUNDATION|10 S DEARBOR CHICAGO IL 60603-2300||True|2016|2014.0|359449.0|454446.0|5255459.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
NORTH HARBOR TOWER LLC|191 N WACKER DR STE 2500 CHICAGO IL 60606-0000|Real Estate Organizations Community Improvement Capacity Building|False|2005||||||||[37.8687886, -122.2592009]
NEAR NORTH HEALTH SERVICE CORPORATION|1276 N CLYBOURN AVE CHICAGO IL 60610-2089|Health Treatment Facilities Primarily Outpatient Health — General and Rehabilitative|True|2016|2015.0|18130878.0|17557704.0|29805668.0|7418972.0|11499199.0|6320896.0|[41.9052307, -87.6422344594258]
OZ PARK BASEBALL ASSOCIATION|1953 N CLYBOURN AVE STE 310 CHICAGO IL 60614-4945|Baseball Softball Recreation Sports Leisure Athletics|True|2016|2015.0|309287.0|312756.0|-19841.0|0.0|309287.0|0.0|[41.9167536, -87.6570311]
NCCHC RESOURCES INC|1145 W DIVERSEY PKWY CHICAGO IL 60614-1318|Public Health Program (Includes General Health and Wellness Promotion Services) Health — General and Rehabilitative|True|2015|2015.0|186297.0|79491.0|140699.0|33893.0|0.0|186297.0|[41.9323359, -87.6575596381453]
PAUL & ADELYN C SHUMAKER TRUST|10 S DEARBORN ST STE 21 FL CHICAGO IL 60603|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|False|2013|2012.0|55696.0|99028.0|1258139.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
ORGANIC SCHOOL PROJECT|1043 W GRAND AVE CHICAGO IL 60642|Education N.E.C.|False|2012|2012.0|13558.0|28345.0|1081.0|4092.0|11332.0|2225.0|[37.8687886, -122.2592009]
PATZIK FRANK & SAMOTNY FOUNDATION|150 S WACKER DR STE 1500 CHICAGO IL 60606-4201|Corporate Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014.0|45005.0|53562.0|57033.0|1.0|45000.0|5.0|[41.8796482, -87.6374689245174]
OUTREACH CHICAGO|6002 S HALSTED ST STE 307 CHICAGO IL 60621-2112|Christian Religion-Related Spiritual Development|True|2016|2015.0|2630.0|2777.0|2.0|0.0|2630.0|0.0|[41.78486775, -87.6451885184441]
NEW YORK GENEOLOGICAL & BIOGRAPHICAL SOCIETY ET AL TR|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2015|2014.0|40320.0|38359.0|523459.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
NUVEEN BENEVOLENT TRUST|10 S DEARBORN IL1-0111 CHICAGO IL 60603-2300||True|2015|2014.0|98738.0|140910.0|1914473.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
ODRADEK THEATRE COMPANY|2044 W FARRAGUT AVE APT 1N CHICAGO IL 60625|Theater Arts Culture and Humanities|False|2011|2011.0|5342.0|5593.0|249.0|500.0|2869.0|2473.0|[37.8687886, -122.2592009]
OTIS WILSON CHARITABLE ASSOCIATION|40 E CHICAGO AVE CHICAGO IL 60611-2026|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2015.0|143344.0|183994.0|67123.0|0.0|161709.0|0.0|[41.89693725, -87.6264251682144]
NEW LAKEVIEW ALUMNI ASSOCIATION|3725 W WRIGHTWOOD AVE CHICAGO IL 60647-1121|Alumni Associations Educational Institutions and Related Activities|True|2015|2015.0|59747.0|35201.0|54831.0|0.0|27346.0|1273.0|[41.92797965, -87.7205819703863]
ONE TAIL AT A TIME NFP|2144 N WOOD ST CHICAGO IL 60614-3923|Animal Protection and Welfare Animal-Related|True|2015|2015.0|523423.0|401736.0|246558.0|1996.0|251964.0|197645.0|[41.92097255, -87.6731189885868]
OLD SYNAGOGUE MUSEUM OF KENOSHA INC|7235 N WESTERN AVE CHICAGO IL 60645-1877|Unknown / Unclassified|True|2015|2015.0|55889.0|3517.0|114350.0|0.0|55889.0|0.0|[42.0133159, -87.689879425381]
PAIDEIA INSTITUTE OF HYDE PARK INC|212 W WASHINGTON ST APT 1602 CHICAGO IL 60606-3430|Arts Cultural Organizations - Multipurpose Arts Culture and Humanities|False|2014|2014.0|31245.0|22079.0|231155.0|110489.0|0.0|31150.0|[37.8687886, -122.2592009]
ONDO STATE FORUM OF AMERICA NFP|4550 N CLARENDON AVE CHICAGO IL 60640-6166|Ethnic Immigrant Centers Services Human Services — Multipurpose and Other|True|2015|2015.0|7000.0|2702.0|10291.0|0.0|0.0|0.0|[41.96490575, -87.6505508032693]
NORTHWEST CONNECTION CHAMBER OF COMMERCE|PO BOX 390886 CHICAGO IL 60639-0886||True|2015|2015.0|87933.0|83491.0|103482.0|0.0|87933.0|0.0|[41.8930093, -87.7303036686863]
NEW AGE SERVICES CORPORATION|1330 S KOSTNER AVE CHICAGO IL 60623-1152|Alcohol Drug Abuse Treatment Only Mental Health Crisis Intervention|True|2016|2016.0|2378758.0|2357952.0|1752378.0|141742.0|2118570.0|226213.0|[41.8633103, -87.7352262743385]
PAUL M WARBURG FUND 40036683|PO BOX 1762 CHICAGO IL 60690|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|False|2011|2011.0|1.0||1.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
ONE CHURCH ONE SCHOOL COMMUNITY PARTNERSHIP|7841 S WABASH AVE CHICAGO IL 60619-2322|Civil Rights Social Action Advocacy N.E.C.|True|2015|2015.0|9400.0|23496.0|63163.0|0.0|9400.0|0.0|[41.7512833, -87.6226698]
OPERATION WALK CHICAGO|680 N LAKE SHORE DR STE 900 CHICAGO IL 60611-8702|Arthritis Diseases Disorders Medical Disciplines|True|2015||||||||[37.8687886, -122.2592009]
ORGANIZATION OF CHINESE AMERICANS INC GREATER CHICAGO CHAPTER|PO BOX 365 CHICAGO IL 60690-0365||True|2015|2015.0|26113.0|16331.0|51320.0|0.0|26200.0|0.0|[37.8687886, -122.2592009]
NORWOOD LIFE CARE FOUNDATION|6016 N NINA AVE CHICAGO IL 60631-2439|Single Organization Support Human Services — Multipurpose and Other|True|2015|2014.0|436895.0|246067.0|15712409.0|17172.0|176373.0|0.0|[41.9909107, -87.8002604900517]
OFFIELD FAMILY FOUNDATION|PO BOX 1105 CHICAGO IL 60690-1105||True|2015|2014.0|11983261.0|7642690.0|83154798.0|0.0|1762742.0|11840.0|[37.8687886, -122.2592009]
NORTHERN TELECOM INC HEALTH & WELFARE BENEFITS TRUST|135 S LASALLE ST CHICAGO IL 60603-4177||True|2015|2015.0|34472.0|4447.0|654267.0|0.0|0.0|33951.0|[37.8687886, -122.2592009]
NORTH BEACH WATER POLO FOUNDATION|4825 N OAKLEY AVE STE 3 CHICAGO IL 60625-1917|Youth Centers Clubs Multipurpose Youth Development|True|2016|2015.0|128928.0|135168.0|10576.0|5345.0|9640.0|0.0|[41.96945705, -87.68625955]
NORTHWESTERN MEDICINE REGIONAL MEDICAL GROUP CENTRAL DUPAGE PHYSICIAN GROUP|541 N FAIRBANKS CT RM 1639 CHICAGO IL 60611-3319|Hospital General Health — General and Rehabilitative|True|2015|2014.0|20983588.0|35171250.0|36565773.0|20899751.0|0.0|20909590.0|[41.89221155, -87.6196987038769]
NOSTIGMAS|25 E WASHINGTON STREET CHICAGO IL 60602-1708|Mental Health Disorders Mental Health Crisis Intervention|True|2015|2015.0|50920.0|40737.0|24900.0|0.0|50920.0|0.0|[41.88284165, -87.6266671655424]
NTO-OTONG ASSOCIATION USA NFP DBA UNITED HUMAN SERVICES CENTER|1809 W 51ST ST CHICAGO IL 60609-4840|International Development Relief Services International Foreign Affairs and National Security|True|2015|2015.0|0.0||125300.0|0.0|0.0|0.0|[41.8009845, -87.67014025]
NORTHWESTERN MEMORIAL HEALTHCARE MARIONJOY INC|541 N FAIRBANKS CT RM 1639 CHICAGO IL 60611-3319|Hospital General Health — General and Rehabilitative|True|2016|2015.0|0.0||0.0|0.0|0.0|0.0|[41.89221155, -87.6196987038769]
NEW VISION OF HOPE FOUNDATION|1500 S INDIANA AVE APT 803 CHICAGO IL 60605|Eye Diseases Blindness and Vision Impairments Diseases Disorders Medical Disciplines|False|2011|2011.0|12574.0|4813.0|7761.0|0.0|8253.0|0.0|[37.8687886, -122.2592009]
PAUL GALVIN MEMORIAL FOUNDATION TR GALVIN ROBERT & CHRISTOPHER TTEES|71 S WACKER DR STE 3575 CHICAGO IL 60606-4610||True|2015|2014.0|5253183.0|4065848.0|74983319.0|3554856.0|0.0|158337.0|[41.8811007, -87.6360332229134]
ORACLE PRODUCTIONS AN ILLINOIS NONPROFIT CORPORATION|1802 W BERENICE AVE CHICAGO IL 60613-2720|Theater Arts Culture and Humanities|True|2015|2015.0|140038.0|123538.0|57808.0|0.0|118761.0|21277.0|[41.95156425, -87.6743525]
OPTIONS FOR HOUSING INC|721 N LA SALLE DR CHICAGO IL 60654-3503|Homeless Temporary Shelter For Housing Shelter|True|2016|2016.0|1394043.0|1743872.0|1825889.0|4006032.0|393187.0|1000696.0|[41.8945495, -87.6325739]
PASFARDA ARTS & CULTURAL EXCHANGE|BFKN -200 W MADISON SUITE 3900 CHICAGO IL 60606-0000|International Cultural Exchange International Foreign Affairs and National Security|False|2011||||||||[37.8687886, -122.2592009]
NETTELHORST PARENT TEACHER ORGANIZATION|3252 N BROADWAY ST CHICAGO IL 60657-3521|Fund Raising Organizations That Cross Categories Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2016.0|216686.0|173098.0|303112.0|0.0|271546.0|0.0|[41.941348191277, -87.644550944121]
PAUL AND SUZANNE HANIFL FOUNDATION|190 S LASALLE ST STE 1700 CHICAGO IL 60603-3496|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014.0|167403.0|567955.0|3588356.0|604.0|6042.0|63.0|[37.8687886, -122.2592009]
NEW ORIGINAL MINISTRIES INC THE FAULKNER SCHOOL|1750 E 78TH ST CHICAGO IL 60649-4514|Vocational Training Employment Job-Related|True|2015|2015.0|36677.0|36004.0|23728.0|34647.0|0.0|36677.0|[41.75353325, -87.5813061260048]
OPAL ATHLETIC SOCIAL CLUB|7546 W ADDISON ST CHICAGO IL 60634-3233|Amateur Sports Clubs Leagues N.E.C. Recreation Sports Leisure Athletics|False|2014|2014.0|13230.0|13050.0|3649.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
OUNCE OF PREVENTION FUND|33 W MONROE ST STE 2400 CHICAGO IL 60603-5400||True|2016|2015.0|74241692.0|56493809.0|65154487.0|8082483.0|68537399.0|111766.0|[41.88036815, -87.6287922749056]
OUR LADY PERPETL HELP TR UW FOR HELP P60114009|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014.0|214380.0|274490.0|1865480.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
PASS WITH FLYING COLORS INC|4300 N KNOX AVE CHICAGO IL 60641-1905|Educational Services and Schools - Other Educational Institutions and Related Activities|True|2015|2015.0|311116.0|234196.0|344722.0|0.0|238553.0|0.0|[41.9591986, -87.7451581954175]
NORTH LAWNDALE GREENING COMMITTEE|3853 W POLK ST CHICAGO IL 60624-4018|Environmental Beautification and Aesthetics Environmental Quality Protection and Beautification|False|2002||||||||[37.8687886, -122.2592009]
NEILSEN FUND A R63677000-PF|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016||||||||[37.8687886, -122.2592009]
NEW HOPE SCHOOL INC|3423 W NORTH AVE CHICAGO IL 60647-4841|Higher Education Institutions Educational Institutions and Related Activities|True|2015|2015.0|90878.0|87462.0|20053.0|275.0|7433.0|80909.0|[41.9098148, -87.7129465537646]
PAJEAU CHILDRENS FOUNDATION 1-25076|PO BOX 803878 CHICAGO IL 60680-3878||True|2016|2014.0|51475.0|70465.0|983412.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
ONLINE EDUCATION SOLUTIONS|4980 N MARINE DR APT 1233 CHICAGO IL 60640|Educational Services and Schools - Other Educational Institutions and Related Activities|False|2011|2011.0|0.0|1474.0|1.0|3649.0|0.0|0.0|[37.8687886, -122.2592009]
OHANA RESEARCH FOUNDATION|1203 S MICHIGAN AVE N STE 1203 CHICAGO IL 60605-0000|Science and Technology Research Institutes Services N.E.C.|True|2015|2014.0|44666.0|193544.0|786271.0|8402.0|0.0|3.0|[41.8674516561828, -87.6239302962688]
PILSEN ALLIANCE|1744 W 18TH ST CHICAGO IL 60608-2093|Community Neighborhood Development Improvement (General) Community Improvement Capacity Building|True|2015|2015.0|91842.0|95111.0|5426.0|3291.0|91032.0|810.0|[41.8578208134853, -87.669951566704]
PAWS CHICAGO|1933 N MARCEY ST CHICAGO IL 60614-8084|Animal Protection and Welfare Animal-Related|True|2015|2015.0|17388318.0|11735017.0|40843199.0|781556.0|14959514.0|2074119.0|[41.91646245, -87.6578407977584]
PETER F RUIZ TRUST FBO CERTAIN SEMINARIES IN BOLIVIA & CHILE S AM|10 S DEARBORN CHICAGO IL 60603-2300||True|2015|2014.0|7176.0|8251.0|129280.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
PERA MONTROSE INC|200 E RANDOLPH DR CHICAGO IL 60601-6436|Real Estate Organizations Community Improvement Capacity Building|False|2014|2014.0|0.0|-121095.0|47420.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
READE INDUSTRIAL FUND|111 W MONROE 16W CHICAGO IL 60603-4096||True|2016|2014.0|155755.0|219048.0|3420075.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
PAULINE SCHWARTZ TRUST CITY TRUST CO|10 S DEARBORN CHICAGO IL 60603|Named Trusts/Foundations N.E.C. Philanthropy Voluntarism and Grantmaking Foundations|False|2014|2013.0|7414.0|5801.0|103266.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
POGRUND FAMILY FOUNDATION C-O MR SHERWIN POGRUND|ONE EAST WACKER RM/STE 2610 CHICAGO IL 60601-0000||True|2015|2014.0|70389.0|53963.0|139600.0|1.0|70000.0|43.0|[37.8687886, -122.2592009]
PUI TAK CENTER|2216 S WENTWORTH AVE CHICAGO IL 60616-2012|Unknown / Unclassified|True|2016|2016.0|3079401.0|2457180.0|2221151.0|404421.0|1643008.0|1236530.0|[41.8523663333333, -87.632112]
PUERTO RICAN CULTURAL CENTER|2739 W DIVISION ST CHICAGO IL 60622-2854||True|2016|2015.0|4536146.0|4562327.0|7162433.0|4764521.0|4570090.0|9174.0|[41.9027443, -87.696406]
PETER T WHITAKER TR FRO BETHANY COLLEGE BANK ONE WEST VIRGINIA WHEELING NA|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300|Public Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014.0|94515.0|51238.0|386209.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
RAISED THE FLOOR ALLIANCE|77 W WASHINGTON ST STE 1402 CHICAGO IL 60602-3499|Legal Services Crime Legal-Related|True|2015|2015.0|484574.0|257069.0|435630.0|8995.0|364688.0|117329.0|[41.88293385, -87.630589111517]
PROVIDENCE ENGLEWOOD CHARTER SCHOOL FOUNDATION|6515 S ASHLAND AVE CHICAGO IL 60636-3003|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2015|2015.0|188426.0|31713.0|1035354.0|0.0|142505.0|0.0|[41.7751143, -87.6636439]
RAGS OF HONOR 1|2021 W FULTON ST STE K-102 CHICAGO IL 60612-2558|Services to Promote the Independence of Specific Populations Human Services — Multipurpose and Other|True|2015|2015.0|59426.0|53375.0|8214.0|0.0|59426.0|0.0|[41.8864897, -87.6782052342242]
PRIMECARE COMMUNITY HEALTH INC|2232N CLYBOURN AVE 3RD F CHICAGO IL 60614-3193||True|2016|2015.0|9526355.0|8958658.0|3790977.0|1396259.0|2151649.0|7357816.0|[41.8864897, -87.6782052342242]
REAL CLEAR FOUNDATION|6160 N CICERO AVE CHICAGO IL 60646-4312|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2016|2014.0|1.0||1.0|0.0|0.0|0.0|[41.9932203, -87.749245570619]
