,iyear,imonth,iday,city,latitude,longitude,attacktype1_txt,targtype1_txt,nkill,summary
103,1970,3,12,New York City,40.78306,-73.971249,Bombing/Explosion,Business,0.0,"3/12/1970: In a series of related attacks, the Revolutionary Force 9 claimed credit for the bombing of the Mobil Oil Company Building in Manhattan, New York, United States.  There were no casualties but the building sustained heavy structural damage.  The Revolutionary Force 9 claimed that the Mobil Oil Company was an ""enem(y) of human life"" because it profited off of the Vietnam War."
104,1970,3,13,Appleton,44.260288,-88.39745500000001,Facility/Infrastructure Attack,Military,0.0,"3/13/1970: In a series of two incidents that were possibly related, unknown perpetrators set off a firebomb at the R.O.T.C. Building at Lawrence University in Appleton, Wisconsin, United States.  There were no casualties but the building sustained damage to its walls"
105,1970,3,13,Appleton,44.268598,-88.42844000000001,Facility/Infrastructure Attack,Educational Institution,0.0,"3/13/1970: In a series of two incidents that were possibly related, unknown perpetrators threw two incendiary devices into Appleton West High School in Wisconsin, United States.  The firebombs caused a fire but there were no casualties."
106,1970,3,14,New York City,40.609334000000004,-74.028722,Bombing/Explosion,Military,0.0,"3/14/1970: Unknown perpetrators placed an explosive device outside of the U. S. Army Reserve Building in Fort Hamilton, New York, United States.  The device was discovered and disarmed."
107,1970,3,14,Long Beach,33.766725,-118.192399,Hijacking,Military,0.0,"3/14/1970: Two crewmen on the SS Columbia Eagle, Clyde William McKay Jr. and Leonard Glatkowski, hijacked the ship which debarked from Long Beach, California, United States towards Thailand.  The ship was transporting munitions that were to be used by the US military in the Vietnam War.  Twenty four crewmen were released from the ship immediately after the hijacking while thirteen were held on board as the ship was diverted to Cambodia.  The next day the SS Columbia reached Cambodia and the two perpetrators attempted attain asylum.  After many negotiations, the ship and crew were allowed to return to the United States on April 8th and McKay and Glatkowski remained in Cambodia."
108,1970,3,15,San Juan,18.46617,-66.106654,Bombing/Explosion,Business,0.0,"3/15/1970: Unknown perpetrators detonated a bomb at a Kresge's Department Store in suburban San Juan, Puerto Rico.  There were no casualties and only minor damages were inflicted.  Kresge was an American owned company."
109,1970,3,15,Billings,45.783975,-108.505794,Bombing/Explosion,Police,0.0,"3/15/1970: Unknown perpetrators detonated a bomb in the backseat of a parked police car in Billings, Montana, United States.  There were no casualties, however, the car was demolished."
110,1970,3,16,San Bernardino,34.105245000000004,-117.294124,Facility/Infrastructure Attack,Government (General),0.0,"3/16/1970: Unknown perpetrators threw four firebombs at the house of Councilman Norris Gregory in San Bernardino, California, United States.  He received minor burns attempting to put out the fire and the house sustained an estimated $4,000 in damages.  Gregory was the first and only Black councilman in San Bernadino at the time."
111,1970,3,17,Los Angeles,34.04773,-118.20470900000001,Bombing/Explosion,Educational Institution,0.0,"3/17/1970: Suspected members of the Chicano Liberation Front detonated two bombs in administration offices at Roosevelt High School in Los Angeles, California, United States.  There were no casualties and the bombs caused little damage."
112,1970,3,18,Lockland,39.226834999999994,-84.45330899999999,Bombing/Explosion,Utilities,0.0,"3/18/1970: Unknown perpetrators detonated a bomb at a booster station of the Cincinnati Gas & Electric Company in Lockland, Ohio, United States.  There were no casualties but the transformer sustained extensive damage."
113,1970,3,20,Portland,45.511795,-122.675629,Bombing/Explosion,Military,0.0,"3/20/1970: Unknown perpetrators placed two firebombs at the United States Army Reserve Training Center in Portland, Oregon, United States.  One bomb ignited but burnt out before causing any damage and the other bomb was found and dismantled."
114,1970,3,20,Detroit,42.331685,-83.047924,Assassination,Private Citizens & Property,1.0,"3/20/1970: Unknown perpetrators shot and killed Burton I. Gordin, the director of the Michigan Civil Rights Commission, in a downtown garage in Detroit, Michigan, United States.  Police suspected that this incident might have been politically motivated as no money was stolen from Gordin's wallet."
115,1970,3,21,Washington,38.897676000000004,-77.03653,Bombing/Explosion,Government (General),0.0,"3/21/1970: In a series of related incidents, a letter bomb protesting the draft was sent to President Richard Nixon in Washington D.C., United States.  The bomb was intercepted and dismantled."
116,1970,3,21,New York City,40.78306,-73.971249,Facility/Infrastructure Attack,Business,0.0,"3/21/1970: In a series of related attacks, a group called Puerto Rican Resistance claimed credit for an incendiary device that ignited at Bloomingdale's Department Store in Manhattan, New York, United States.  There were no casualties but the firebomb caused minor damage."
117,1970,3,21,New York City,40.78306,-73.971249,Facility/Infrastructure Attack,Business,0.0,"3/21/1970: In a series of related attacks, a group called Puerto Rican Resistance claimed credit for two incendiary devices that ignited at Alexander's Department Store in Manhattan, New York, United States.  One person was injured but the firebomb caused minor damage."
118,1970,3,22,New York City,40.844782,-73.864827,Bombing/Explosion,Business,0.0,"3/22/1970: In a series of related attacks, a member of the Black Panther Party detonated a pipe bomb at the brokerage firm Nagler, Weissman & Co. in the Bronx, New York, United States.  There were no casualties but the door and windows of the building were damaged."
119,1970,3,22,New York City,40.844782,-73.864827,Bombing/Explosion,Business,0.0,"3/22/1970: In a series of related attacks, a member of the Black Panther Party placed a pipe bomb on the window ledge of Chase-Manhattan Bank in the Bronx, New York, United States.  Police discovered and disarmed the time bomb."
120,1970,3,22,New York City,40.78306,-73.971249,Bombing/Explosion,Business,0.0,"3/22/1970: In a series of related attacks, a suspected member of the Black Panther Party detonated a pipe bomb at the Electric Circus Discotheque in Manhattan New York, United States.  Seventeen people were injured and the building sustained minor damages."
121,1970,3,23,Orlando,28.538234999999997,-81.37738900000001,Bombing/Explosion,Private Citizens & Property,0.0,"3/23/1970: Unknown perpetrators detonated a bomb that destroyed the local headquarters of the United Brotherhood of Carpenters and Joiners union in Orlando, Florida, United States.  There were no causalities."
122,1970,3,24,New York City,40.78306,-73.971249,Bombing/Explosion,Business,0.0,"3/24/1970: Unknown perpetrators tossed a bomb through the window of Joe's Restaurant in Manhattan, New York, United States after it closed.  There were no casualties, however, windows and furniture were damaged."
123,1970,3,24,Cleveland,41.508882,-81.611701,Bombing/Explosion,Private Citizens & Property,0.0,"3/24/1970: Unknown perpetrators detonated a pipe bomb at Auguste Rodin's Thinker statue that was located in front of the Cleveland Museum of Art in Ohio, United States.  There were no casualties, however, the statue was irrevocably damaged."
124,1970,3,24,Richmond,37.93781,-122.34270900000001,Bombing/Explosion,Police,0.0,"3/24/1970: Unknown perpetrators detonated a bomb outside of the home of a police officer in Richmond, California, United States.  There were no casualties, but the house sustained minor damages."
125,1970,3,27,San Francisco,37.777125,-122.41964399999999,Bombing/Explosion,Police,0.0,"3/27/1970: Unknown perpetrators detonated a bomb at the Trovatore Tavern in San Francisco, California, United States.  The Tavern was across the street from the Hall of Justice and frequented by police officers.  There were no casualties, however, the building sustained $5,000 in damages."
126,1970,3,30,Biggsville,40.85122,-90.864369,Facility/Infrastructure Attack,Government (General),0.0,"3/30/1970: Unknown perpetrators set fire to the Old State Bank of Biggsville building which housed the Selective Service Offices in Biggsville, Illinois, United States.  There were no casualties but the building and draft records were destroyed causing an estimated $10,500 in damages."
127,1970,3,30,Fort Benning,32.3575,-84.95623,Facility/Infrastructure Attack,Military,0.0,"3/30/1971: A United States soldier threw a firebomb at the military courthouse in Fort Benning, Georgia, United States where the trial of Lt. William Calley was taking place.  Lt. William Calley was on trial for his involvement in the My Lai Massacre.  It is unknown if the attack was successful."
128,1970,3,31,Washington,38.890370000000004,-77.031959,Bombing/Explosion,Government (General),0.0,"3/31/1970: In a series of related incidents, a letter bomb protesting the draft was sent to Curtis W. Tarr, the head of the Selective Services in Washington D.C., United States.  The bomb was intercepted and dismantled."
129,1970,3,31,Seattle,47.655335,-122.30351999999999,Bombing/Explosion,Educational Institution,0.0,"3/31/1970: Unknown perpetrators bombed two jeeps owned by the University of Washington parked at the Seattle campus in Washington, United States.  There were no casualties, but the vehicles sustained major damages."
130,1970,4,1,East Lansing,42.7375,-84.483779,Bombing/Explosion,Educational Institution,0.0,"4/1/1970: Unknown perpetrators bombed the administration building at Michigan State University in East Lansing, Michigan, United States.  There were no casualties but the building sustained $500 in damages."
131,1970,4,1,Ithaca,42.455233,-76.475847,Facility/Infrastructure Attack,Educational Institution,0.0,"4/1/1970: Unknown perpetrators started a fire at the building that houses the Africana Studies and Research Center at Cornell University in Ithaca, New York, United States.  There were no casualties but the building sustained an estimated $100,000 in damages."
